report_source,Mkt Al,Op Al,Orig,Dest,Manu,Type,Aircraft Family,Aircraft Type,Equip,Flights,Seats,ASMs,Block Mins
2026-07,LA,JJ,POA,BSB,Airbus,Narrow,A320,A321,321,27,5848,5812912,4165
2026-07,LA,JJ,POA,CGH,Airbus,Narrow,A320,A319,319,32,4388,2277372,3040
2026-07,LA,JJ,POA,CGH,Airbus,Narrow,A320,A320,320,241,41724,21654756,22900
2026-07,LA,JJ,POA,CNF,Airbus,Narrow,A320,A320,320,54,9434,7962296,6930
2026-07,LA,JJ,POA,CNF,Airbus,Narrow,A320,A321,321,8,1750,1477000,1015
2026-07,LA,JJ,POA,CWB,Airbus,Narrow,A320,A320,320,60,10436,3454316,4195
2026-07,LA,JJ,POA,CWB,Airbus,Narrow,A320,A321,321,2,434,143654,135
2026-07,LA,JJ,POA,FLN,Airbus,Narrow,A320,A319,319,2,276,62100,100
2026-07,LA,JJ,POA,FLN,Airbus,Narrow,A320,A320,320,29,5060,1138500,1450
2026-07,LA,JJ,POA,GIG,Airbus,Narrow,A320,A320,320,89,15396,10731012,10235
2026-07,LA,JJ,POA,GIG,Airbus,Narrow,A320,A321,321,18,3930,2739210,2070
2026-07,LA,JJ,POA,GRU,Airbus,Narrow,A320,A319,319,2,274,147138,210
2026-07,LA,JJ,POA,GRU,Airbus,Narrow,A320,A320,320,60,10348,5556876,6300
2026-07,LA,JJ,POA,GRU,Airbus,Narrow,A320,A321,321,179,38808,20839896,18790
2026-07,LA,JJ,POA,SSA,Airbus,Narrow,A320,A320,320,13,2268,3252312,2210
2026-07,LA,JJ,PUJ,GRU,Airbus,Narrow,A320,A320,320,22,3814,12372616,8800
2026-07,LA,JJ,PVH,BSB,Airbus,Narrow,A320,A319,319,2,280,331800,330
2026-07,LA,JJ,PVH,BSB,Airbus,Narrow,A320,A320,320,23,4030,4775550,3775
2026-07,LA,JJ,PVH,BSB,Airbus,Narrow,A320,A321,321,6,1312,1554720,980
2026-07,LA,JJ,PVH,GRU,Airbus,Narrow,A320,A320,320,12,2092,3209128,2640
2026-07,LA,JJ,PVH,GRU,Airbus,Narrow,A320,A321,321,19,4138,6347692,4180
2026-07,LA,JJ,RAO,CGH,Airbus,Narrow,A320,A319,319,12,1666,309876,780
2026-07,LA,JJ,RAO,CGH,Airbus,Narrow,A320,A320,320,39,6814,1267404,2515
2026-07,LA,JJ,RAO,GRU,Airbus,Narrow,A320,A319,319,4,546,97734,290
2026-07,LA,JJ,RAO,GRU,Airbus,Narrow,A320,A320,320,28,4880,873520,1970
2026-07,LA,JJ,RBR,BSB,Airbus,Narrow,A320,A319,319,9,1236,1730400,1710
2026-07,LA,JJ,RBR,BSB,Airbus,Narrow,A320,A320,320,17,2968,4155200,3230
2026-07,LA,JJ,RBR,BSB,Airbus,Narrow,A320,A321,321,5,1090,1526000,950
2026-07,LA,JJ,RBR,GRU,Airbus,Narrow,A320,A319,319,2,274,461964,470
2026-07,LA,JJ,RBR,GRU,Airbus,Narrow,A320,A320,320,4,680,1146480,940
2026-07,LA,JJ,RBR,GRU,Airbus,Narrow,A320,A321,321,7,1514,2552604,1640
2026-07,LA,JJ,REC,BSB,Airbus,Narrow,A320,A319,319,6,828,850356,985
2026-07,LA,JJ,REC,BSB,Airbus,Narrow,A320,A320,320,32,5564,5714228,5200
2026-07,LA,JJ,REC,BSB,Airbus,Narrow,A320,A321,321,55,11986,12309622,9005
2026-07,LA,JJ,REC,CGH,Airbus,Narrow,A320,A319,319,20,2734,3606146,4150
2026-07,LA,JJ,REC,CGH,Airbus,Narrow,A320,A320,320,126,21852,28822788,26125
2026-07,LA,JJ,REC,EZE,Airbus,Narrow,A320,A320,320,4,686,1625820,1320
2026-07,LA,JJ,REC,FOR,Airbus,Narrow,A320,A319,319,10,1396,543044,850
2026-07,LA,JJ,REC,FOR,Airbus,Narrow,A320,A320,320,36,6286,2445254,3060
2026-07,LA,JJ,REC,FOR,Airbus,Narrow,A320,A321,321,16,3484,1355276,1360
2026-07,LA,JJ,REC,GRU,Airbus,Narrow,A320,A319,319,3,412,536424,600
2026-07,LA,JJ,REC,GRU,Airbus,Narrow,A320,A320,320,56,9700,12629400,11145
2026-07,LA,JJ,REC,GRU,Airbus,Narrow,A320,A321,321,128,27818,36219036,25370
2026-07,LA,JJ,ROS,GRU,Airbus,Narrow,A320,A320,320,18,3106,3379328,3005
2026-07,LA,JJ,SCL,FOR,Airbus,Narrow,A320,A320,320,4,694,2020234,1460
2026-07,LA,JJ,SCL,GRU,Airbus,Narrow,A320,A320,320,1,176,286176,250
2026-07,LA,JJ,SCL,GRU,Airbus,Narrow,A320,A321,321,83,17966,29212716,19700
2026-07,LA,JJ,SDU,BPS,Airbus,Narrow,A320,A319,319,31,4278,2220282,3270
2026-07,LA,JJ,SDU,BSB,Airbus,Narrow,A320,A319,319,180,24894,14314050,19055
2026-07,LA,JJ,SDU,CGH,Airbus,Narrow,A320,A319,319,589,80756,18412368,40100
2026-07,LA,JJ,SDU,GRU,Airbus,Narrow,A320,A319,319,92,12738,2725932,6370
2026-07,LA,JJ,SDU,SSA,Airbus,Narrow,A320,A319,319,31,4250,3217250,3565
2026-07,LA,JJ,SJP,CGH,Airbus,Narrow,A320,A319,319,3,414,108054,195
2026-07,LA,JJ,SJP,CGH,Airbus,Narrow,A320,A320,320,59,10304,2689344,3835
2026-07,LA,JJ,SJP,GRU,Airbus,Narrow,A320,A320,320,43,7514,1953640,2985
2026-07,LA,JJ,SLZ,BSB,Airbus,Narrow,A320,A320,320,7,1224,1157904,1050
2026-07,LA,JJ,SLZ,BSB,Airbus,Narrow,A320,A321,321,55,12044,11393624,8250
2026-07,LA,JJ,SLZ,CGH,Airbus,Narrow,A320,A320,320,23,4036,5876416,4830
2026-07,LA,JJ,SLZ,FOR,Airbus,Narrow,A320,A320,320,17,2964,1191528,1355
2026-07,LA,JJ,SLZ,FOR,Airbus,Narrow,A320,A321,321,35,7650,3075300,2800
2026-07,LA,JJ,SLZ,GIG,Airbus,Narrow,A320,A320,320,16,2786,3878112,3200
2026-07,LA,JJ,SLZ,GIG,Airbus,Narrow,A320,A321,321,6,1316,1831872,1200
2026-07,LA,JJ,SLZ,GRU,Airbus,Narrow,A320,A319,319,1,138,198858,210
2026-07,LA,JJ,SLZ,GRU,Airbus,Narrow,A320,A320,320,36,6266,9029306,7550
2026-07,LA,JJ,SLZ,GRU,Airbus,Narrow,A320,A321,321,87,18916,27257956,18260
2026-07,LA,JJ,SSA,BSB,Airbus,Narrow,A320,A319,319,1,136,91528,115
2026-07,LA,JJ,SSA,BSB,Airbus,Narrow,A320,A320,320,62,10778,7253594,7405
2026-07,LA,JJ,SSA,BSB,Airbus,Narrow,A320,A321,321,61,13260,8923980,7205
2026-07,LA,JJ,SSA,CGH,Airbus,Narrow,A320,A319,319,59,8108,7435036,9210
2026-07,LA,JJ,SSA,CGH,Airbus,Narrow,A320,A320,320,166,28650,26272050,25950
2026-07,LA,JJ,SSA,FOR,Airbus,Narrow,A320,A319,319,15,2072,1301216,1650
2026-07,LA,JJ,SSA,FOR,Airbus,Narrow,A320,A320,320,35,6122,3844616,3850
2026-07,LA,JJ,SSA,FOR,Airbus,Narrow,A320,A321,321,12,2608,1637824,1320
2026-07,LA,JJ,SSA,GIG,Airbus,Narrow,A320,A320,320,54,9312,7011936,7020
2026-07,LA,JJ,SSA,GIG,Airbus,Narrow,A320,A321,321,8,1734,1305702,1040
2026-07,LA,JJ,SSA,GRU,Airbus,Narrow,A320,A319,319,10,1376,1237024,1500
2026-07,LA,JJ,SSA,GRU,Airbus,Narrow,A320,A320,320,119,20694,18603906,17825
2026-07,LA,JJ,SSA,GRU,Airbus,Narrow,A320,A321,321,66,14366,12915034,9900
2026-07,LA,JJ,SSA,POA,Airbus,Narrow,A320,A319,319,3,418,599412,570
2026-07,LA,JJ,SSA,POA,Airbus,Narrow,A320,A320,320,4,688,986592,770
2026-07,LA,JJ,SSA,POA,Airbus,Narrow,A320,A321,321,6,1306,1872804,1140
2026-07,LA,JJ,SSA,SDU,Airbus,Narrow,A320,A319,319,31,4276,3236932,3565
2026-07,LA,JJ,STM,BSB,Airbus,Narrow,A320,A319,319,29,3974,4097194,4495
2026-07,LA,JJ,STM,BSB,Airbus,Narrow,A320,A320,320,2,352,362912,310
2026-07,LA,JJ,THE,BSB,Airbus,Narrow,A320,A319,319,5,690,565110,675
2026-07,LA,JJ,THE,BSB,Airbus,Narrow,A320,A320,320,13,2254,1846026,1750
2026-07,LA,JJ,THE,BSB,Airbus,Narrow,A320,A321,321,44,9614,7873866,5790
2026-07,LA,JJ,THE,CGH,Airbus,Narrow,A320,A319,319,8,1116,1451916,1520
2026-07,LA,JJ,THE,CGH,Airbus,Narrow,A320,A320,320,12,2096,2726896,2280
2026-07,LA,JJ,THE,FOR,Airbus,Narrow,A320,A320,320,17,2940,905520,1190
2026-07,LA,JJ,THE,FOR,Airbus,Narrow,A320,A321,321,37,8054,2480632,2590
2026-07,LA,JJ,THE,GRU,Airbus,Narrow,A320,A319,319,2,276,354936,370
2026-07,LA,JJ,THE,GRU,Airbus,Narrow,A320,A320,320,11,1908,2453688,2060
2026-07,LA,JJ,THE,GRU,Airbus,Narrow,A320,A321,321,80,17446,22435556,15085
2026-07,LA,JJ,UBA,GRU,Airbus,Narrow,A320,A319,319,3,420,112980,240
2026-07,LA,JJ,UBA,GRU,Airbus,Narrow,A320,A320,320,11,1928,518632,880
2026-07,LA,JJ,UDI,BSB,Airbus,Narrow,A320,A319,319,22,3034,637140,1190
2026-07,LA,JJ,UDI,BSB,Airbus,Narrow,A320,A320,320,9,1578,331380,495
2026-07,LA,JJ,UDI,CGH,Airbus,Narrow,A320,A319,319,4,550,187550,305
2026-07,LA,JJ,UDI,CGH,Airbus,Narrow,A320,A320,320,53,9278,3163798,3990
2026-07,LA,JJ,UDI,GRU,Airbus,Narrow,A320,A319,319,26,3566,1183912,2075
2026-07,LA,JJ,UDI,GRU,Airbus,Narrow,A320,A320,320,90,15614,5183848,7400
2026-07,LA,JJ,UNA,CGH,Airbus,Narrow,A320,A320,320,1,180,136260,145
2026-07,LA,JJ,UNA,GRU,Airbus,Narrow,A320,A320,320,2,360,266040,280
2026-07,LA,JJ,USH,GRU,Airbus,Narrow,A320,A321,321,18,3910,9536490,5870
2026-07,LA,JJ,VCP,BSB,Airbus,Narrow,A320,A319,319,7,960,474240,675
2026-07,LA,JJ,VCP,BSB,Airbus,Narrow,A320,A320,320,66,11450,5656300,6365
2026-07,LA,JJ,VCP,BSB,Airbus,Narrow,A320,A321,321,17,3686,1820884,1670
2026-07,LA,JJ,VDC,GRU,Airbus,Narrow,A320,A320,320,26,4516,3116040,3125
2026-07,LA,JJ,VDC,GRU,Airbus,Narrow,A320,A321,321,36,7852,5417880,4320
2026-07,LA,JJ,VIX,BSB,Airbus,Narrow,A320,A319,319,1,138,80868,110
2026-07,LA,JJ,VIX,BSB,Airbus,Narrow,A320,A320,320,35,6088,3567568,3850
2026-07,LA,JJ,VIX,BSB,Airbus,Narrow,A320,A321,321,18,3912,2292432,1980
2026-07,LA,JJ,VIX,CGH,Airbus,Narrow,A320,A319,319,41,5682,2670540,4100
2026-07,LA,JJ,VIX,CGH,Airbus,Narrow,A320,A320,320,71,12434,5843980,7100
2026-07,LA,JJ,VIX,GIG,Airbus,Narrow,A320,A320,320,80,13940,3596520,5315
2026-07,LA,JJ,VIX,GIG,Airbus,Narrow,A320,A321,321,13,2838,732204,880
2026-07,LA,JJ,VIX,GRU,Airbus,Narrow,A320,A319,319,5,698,316194,460
2026-07,LA,JJ,VIX,GRU,Airbus,Narrow,A320,A320,320,50,8700,3941100,4805
2026-07,LA,JJ,VIX,GRU,Airbus,Narrow,A320,A321,321,115,25092,11366676,11605
2026-07,LA,JJ,XAP,GRU,Airbus,Narrow,A320,A319,319,8,1094,503240,785
2026-07,LA,JJ,XAP,GRU,Airbus,Narrow,A320,A320,320,84,14630,6729800,7985
2026-07,LA,LA,AEP,SCL,Airbus,Narrow,A320,A320,320,81,13978,9980292,11633
2026-07,LA,LA,AKL,SCL,Boeing,Wide,B787,B787-8,788,4,1084,6515924,2650
2026-07,LA,LA,AKL,SCL,Boeing,Wide,B787,B787-9,789,9,2700,16229700,5975
2026-07,LA,LA,ANF,CCP,Airbus,Narrow,A320,A320,320,8,1406,1310392,1192
2026-07,LA,LA,ANF,CCP,Airbus,Narrow,A320,A321,321,32,7084,6602288,4630
2026-07,LA,LA,ANF,SCL,Airbus,Narrow,A320,A320,320,98,17078,11698430,11290
2026-07,LA,LA,ANF,SCL,Airbus,Narrow,A320,A321,321,123,26904,18429240,14198
2026-07,LA,LA,ARI,SCL,Airbus,Narrow,A320,A320,320,39,6710,6958270,5980
2026-07,LA,LA,ARI,SCL,Airbus,Narrow,A320,A321,321,40,8654,8974198,6118
2026-07,LA,LA,BBA,PMC,Airbus,Narrow,A320,A320,320,5,870,275790,340
2026-07,LA,LA,BBA,SCL,Airbus,Narrow,A320,A320,320,46,7928,6865648,6644
2026-07,LA,LA,BOG,SCL,Boeing,Wide,B787,B787-8,788,25,6775,17811475,8750
2026-07,LA,LA,BOG,SCL,Boeing,Wide,B787,B787-9,789,12,3648,9590592,4210
2026-07,LA,LA,BSB,SCL,Airbus,Narrow,A320,A320,320,33,5716,10683204,9620
2026-07,LA,LA,BSB,SCL,Airbus,Narrow,A320,A321,321,2,434,811146,582
2026-07,LA,LA,CCP,ANF,Airbus,Narrow,A320,A320,320,8,1408,1312256,1152
2026-07,LA,LA,CCP,ANF,Airbus,Narrow,A320,A321,321,32,7078,6596696,4598
2026-07,LA,LA,CCP,CJC,Airbus,Narrow,A320,A320,320,7,1218,1236270,1071
2026-07,LA,LA,CCP,CJC,Airbus,Narrow,A320,A321,321,17,3724,3779860,2588
2026-07,LA,LA,CCP,SCL,Airbus,Narrow,A320,A320,320,57,9876,2636892,3891
2026-07,LA,LA,CCP,SCL,Airbus,Narrow,A320,A321,321,92,19994,5338398,6266
2026-07,LA,LA,CJC,ANF,Airbus,Narrow,A320,A321,321,5,1120,131040,245
2026-07,LA,LA,CJC,CCP,Airbus,Narrow,A320,A320,320,7,1214,1232210,1092
2026-07,LA,LA,CJC,CCP,Airbus,Narrow,A320,A321,321,17,3734,3790010,2704
2026-07,LA,LA,CJC,SCL,Airbus,Narrow,A320,A320,320,90,15756,11958804,11325
2026-07,LA,LA,CJC,SCL,Airbus,Narrow,A320,A321,321,167,36466,27677694,20979
2026-07,LA,LA,CNF,SCL,Airbus,Narrow,A320,A320,320,31,5358,10196274,9318
2026-07,LA,LA,COR,SCL,Airbus,Narrow,A320,A320,320,31,5378,2210358,2689
2026-07,LA,LA,CPO,SCL,Airbus,Narrow,A320,A320,320,34,5906,2480520,2657
2026-07,LA,LA,CPO,SCL,Airbus,Narrow,A320,A321,321,63,13734,5768280,4887
2026-07,LA,LA,CUN,MIA,Boeing,Wide,B787,B787-8,788,4,1084,575604,420
2026-07,LA,LA,CUN,SCL,Boeing,Wide,B787,B787-8,788,3,813,3162570,1380
2026-07,LA,LA,CUN,SCL,Boeing,Wide,B787,B787-9,789,1,300,1167000,460
2026-07,LA,LA,CWB,SCL,Airbus,Narrow,A320,A320,320,31,5352,7530264,7130
2026-07,LA,LA,EZE,GIG,Airbus,Narrow,A320,A320,320,31,5394,6688560,5580
2026-07,LA,LA,EZE,MIA,Boeing,Wide,B787,B787-8,788,37,10027,44168935,20085
2026-07,LA,LA,EZE,MIA,Boeing,Wide,B787,B787-9,789,3,900,3964500,1625
2026-07,LA,LA,EZE,SCL,Airbus,Narrow,A320,A320,320,16,2762,1958258,2288
2026-07,LA,LA,EZE,SCL,Airbus,Narrow,A320,A321,321,6,1296,918864,858
2026-07,LA,LA,EZE,SCL,Boeing,Wide,B787,B787-8,788,37,10027,7109143,4850
2026-07,LA,LA,EZE,SCL,Boeing,Wide,B787,B787-9,789,3,912,646608,395
2026-07,LA,LA,FLN,SCL,Airbus,Narrow,A320,A320,320,70,12016,16582080,15651
2026-07,LA,LA,FLN,SCL,Airbus,Narrow,A320,A321,321,23,4956,6839280,5150
2026-07,LA,LA,GIG,EZE,Airbus,Narrow,A320,A320,320,31,5394,6688560,6510
2026-07,LA,LA,GIG,SCL,Airbus,Narrow,A320,A320,320,183,31604,57677300,53639
2026-07,LA,LA,GIG,SCL,Airbus,Narrow,A320,A321,321,3,650,1186250,890
2026-07,LA,LA,GRU,MCO,Boeing,Wide,B787,B787-8,788,7,1897,8073632,3710
2026-07,LA,LA,GRU,MCO,Boeing,Wide,B787,B787-9,789,1,300,1276800,530
2026-07,LA,LA,GRU,MVD,Airbus,Narrow,A320,A320,320,31,5332,5193368,4960
2026-07,LA,LA,GRU,SCL,Airbus,Narrow,A320,A320,320,157,27006,43911756,40840
2026-07,LA,LA,GRU,SCL,Airbus,Narrow,A320,A321,321,82,17712,28799712,21382
2026-07,LA,LA,GRU,SCL,Boeing,Wide,B787,B787-8,788,7,1897,3084522,1820
2026-07,LA,LA,GRU,SCL,Boeing,Wide,B787,B787-9,789,31,9424,15323424,8060
2026-07,LA,LA,IPC,SCL,Boeing,Wide,B787,B787-8,788,21,5691,13294176,5760
2026-07,LA,LA,IPC,SCL,Boeing,Wide,B787,B787-9,789,31,9300,21724800,8520
2026-07,LA,LA,IQQ,SCL,Airbus,Narrow,A320,A320,320,73,12642,11466294,9908
2026-07,LA,LA,IQQ,SCL,Airbus,Narrow,A320,A321,321,116,25286,22934402,15705
2026-07,LA,LA,JFK,SCL,Boeing,Wide,B787,B787-8,788,22,5962,30382352,13970
2026-07,LA,LA,JFK,SCL,Boeing,Wide,B787,B787-9,789,9,2700,13759200,5715
2026-07,LA,LA,LAX,SCL,Boeing,Wide,B787,B787-8,788,22,5962,33202378,14080
2026-07,LA,LA,LAX,SCL,Boeing,Wide,B787,B787-9,789,3,900,5012100,1920
2026-07,LA,LA,LIM,SCL,Airbus,Narrow,A320,A320,320,115,19628,29913072,24595
2026-07,LA,LA,LIM,SCL,Airbus,Narrow,A320,A321,321,9,1940,2956560,1910
2026-07,LA,LA,LPB,VVI,Airbus,Narrow,A320,A320,320,9,1548,532512,657
2026-07,LA,LA,LSC,SCL,Airbus,Narrow,A320,A320,320,81,14020,3378820,5135
2026-07,LA,LA,LSC,SCL,Airbus,Narrow,A320,A321,321,54,11710,2822110,3419
2026-07,LA,LA,MAD,GRU,Boeing,Wide,B787,B787-9,789,1,300,1557300,635
2026-07,LA,LA,MAD,SCL,Boeing,Wide,B787,B787-8,788,7,1897,12609359,5645
2026-07,LA,LA,MAD,SCL,Boeing,Wide,B787,B787-9,789,55,16500,109675500,44225
2026-07,LA,LA,MCO,GRU,Boeing,Wide,B787,B787-8,788,7,1897,8073632,3580
2026-07,LA,LA,MCO,GRU,Boeing,Wide,B787,B787-9,789,1,300,1276800,515
2026-07,LA,LA,MDZ,SCL,Airbus,Narrow,A320,A320,320,53,9102,1110444,3193
2026-07,LA,LA,MEL,SCL,Boeing,Wide,B787,B787-9,789,25,7500,52755000,18875
2026-07,LA,LA,MHC,SCL,Airbus,Narrow,A320,A320,320,7,1232,786016,759
2026-07,LA,LA,MHC,SCL,Airbus,Narrow,A320,A321,321,11,2420,1543960,1192
2026-07,LA,LA,MIA,CUN,Boeing,Wide,B787,B787-8,788,3,813,431703,375
2026-07,LA,LA,MIA,CUN,Boeing,Wide,B787,B787-9,789,1,300,159300,125
2026-07,LA,LA,MIA,EZE,Boeing,Wide,B787,B787-8,788,37,10027,44168935,19700
2026-07,LA,LA,MIA,EZE,Boeing,Wide,B787,B787-9,789,3,900,3964500,1585
2026-07,LA,LA,MIA,PUJ,Boeing,Wide,B787,B787-8,788,4,1084,986440,565
2026-07,LA,LA,MIA,PUJ,Boeing,Wide,B787,B787-9,789,5,1500,1365000,705
2026-07,LA,LA,MIA,SCL,Boeing,Wide,B787,B787-8,788,26,7046,29008382,12735
2026-07,LA,LA,MIA,SCL,Boeing,Wide,B787,B787-9,789,23,6900,28407300,11270
2026-07,LA,LA,MPN,PUQ,Airbus,Narrow,A320,A320,320,3,516,274512,298
2026-07,LA,LA,MPN,RGL,Airbus,Narrow,A320,A320,320,1,172,80496,89
2026-07,LA,LA,MVD,GRU,Airbus,Narrow,A320,A320,320,31,5332,5193368,4960
2026-07,LA,LA,MVD,SCL,Airbus,Narrow,A320,A320,320,55,9476,8064076,8665
2026-07,LA,LA,MVD,SCL,Airbus,Narrow,A320,A321,321,7,1512,1286712,1100
2026-07,LA,LA,NQN,SCL,Airbus,Narrow,A320,A320,320,18,3098,1273278,1485
2026-07,LA,LA,PMC,BBA,Airbus,Narrow,A320,A320,320,5,870,275790,330
2026-07,LA,LA,PMC,SCL,Airbus,Narrow,A320,A320,320,45,7842,4462098,4713
2026-07,LA,LA,PMC,SCL,Airbus,Narrow,A320,A321,321,34,7422,4223118,3533
2026-07,LA,LA,POA,SCL,Airbus,Narrow,A320,A320,320,23,3970,4672690,4830
2026-07,LA,LA,POA,SCL,Airbus,Narrow,A320,A321,321,8,1736,2043272,1680
2026-07,LA,LA,PUJ,MIA,Boeing,Wide,B787,B787-8,788,7,1897,1726270,1120
2026-07,LA,LA,PUJ,MIA,Boeing,Wide,B787,B787-9,789,2,600,546000,320
2026-07,LA,LA,PUJ,SCL,Boeing,Wide,B787,B787-8,788,4,1084,3876384,1820
2026-07,LA,LA,PUJ,SCL,Boeing,Wide,B787,B787-9,789,5,1500,5364000,2275
2026-07,LA,LA,PUQ,MPN,Airbus,Narrow,A320,A320,320,3,516,274512,297
2026-07,LA,LA,PUQ,RGL,Airbus,Narrow,A320,A320,320,1,172,21156,62
2026-07,LA,LA,PUQ,SCL,Airbus,Narrow,A320,A320,320,38,6556,8935828,7884
2026-07,LA,LA,PUQ,SCL,Airbus,Narrow,A320,A321,321,54,11704,15952552,11233
2026-07,LA,LA,REC,SCL,Airbus,Narrow,A320,A320,320,13,2228,6401044,5206
2026-07,LA,LA,RGL,MPN,Airbus,Narrow,A320,A320,320,1,174,81432,83
2026-07,LA,LA,RGL,PUQ,Airbus,Narrow,A320,A320,320,1,172,21156,55
2026-07,LA,LA,SCL,AEP,Airbus,Narrow,A320,A320,320,81,13934,9948876,10025
2026-07,LA,LA,SCL,AKL,Boeing,Wide,B787,B787-8,788,4,1084,6515924,3040
2026-07,LA,LA,SCL,AKL,Boeing,Wide,B787,B787-9,789,9,2700,16229700,6840
2026-07,LA,LA,SCL,ANF,Airbus,Narrow,A320,A320,320,101,17588,12047780,12494
2026-07,LA,LA,SCL,ANF,Airbus,Narrow,A320,A321,321,140,30514,20902090,17297
2026-07,LA,LA,SCL,ARI,Airbus,Narrow,A320,A320,320,39,6726,6974862,6240
2026-07,LA,LA,SCL,ARI,Airbus,Narrow,A320,A321,321,44,9484,9834908,7040
2026-07,LA,LA,SCL,BBA,Airbus,Narrow,A320,A320,320,46,7940,6876040,6648
2026-07,LA,LA,SCL,BOG,Boeing,Wide,B787,B787-8,788,25,6775,17811475,9145
2026-07,LA,LA,SCL,BOG,Boeing,Wide,B787,B787-9,789,12,3648,9590592,4500
2026-07,LA,LA,SCL,BSB,Airbus,Narrow,A320,A320,320,33,5714,10679466,8250
2026-07,LA,LA,SCL,BSB,Airbus,Narrow,A320,A321,321,2,432,807408,500
2026-07,LA,LA,SCL,CCP,Airbus,Narrow,A320,A320,320,56,9730,2597910,3905
2026-07,LA,LA,SCL,CCP,Airbus,Narrow,A320,A321,321,105,22874,6107358,7332
2026-07,LA,LA,SCL,CJC,Airbus,Narrow,A320,A320,320,89,15590,11832810,11546
2026-07,LA,LA,SCL,CJC,Airbus,Narrow,A320,A321,321,188,41018,31132662,24426
2026-07,LA,LA,SCL,CNF,Airbus,Narrow,A320,A320,320,31,5330,10142990,8060
2026-07,LA,LA,SCL,COR,Airbus,Narrow,A320,A320,320,31,5370,2207070,2901
2026-07,LA,LA,SCL,CPO,Airbus,Narrow,A320,A320,320,43,7478,3140760,3948
2026-07,LA,LA,SCL,CPO,Airbus,Narrow,A320,A321,321,58,12622,5301240,5321
2026-07,LA,LA,SCL,CUN,Boeing,Wide,B787,B787-8,788,4,1084,4216760,1980
2026-07,LA,LA,SCL,CWB,Airbus,Narrow,A320,A320,320,31,5358,7538706,6097
2026-07,LA,LA,SCL,EZE,Airbus,Narrow,A320,A320,320,16,2764,1959676,1936
2026-07,LA,LA,SCL,EZE,Airbus,Narrow,A320,A321,321,6,1296,918864,726
2026-07,LA,LA,SCL,EZE,Boeing,Wide,B787,B787-8,788,37,10027,7109143,4440
2026-07,LA,LA,SCL,EZE,Boeing,Wide,B787,B787-9,789,3,912,646608,360
2026-07,LA,LA,SCL,FLN,Airbus,Narrow,A320,A320,320,70,12070,16656600,14100
2026-07,LA,LA,SCL,FLN,Airbus,Narrow,A320,A321,321,23,4982,6875160,4665
2026-07,LA,LA,SCL,GIG,Airbus,Narrow,A320,A320,320,183,31912,58239400,44948
2026-07,LA,LA,SCL,GIG,Airbus,Narrow,A320,A321,321,3,654,1193550,730
2026-07,LA,LA,SCL,GRU,Airbus,Narrow,A320,A320,320,156,26858,43671108,36833
2026-07,LA,LA,SCL,GRU,Airbus,Narrow,A320,A321,321,83,17930,29154180,19494
2026-07,LA,LA,SCL,GRU,Boeing,Wide,B787,B787-8,788,7,1897,3084522,1575
2026-07,LA,LA,SCL,GRU,Boeing,Wide,B787,B787-9,789,32,9728,15817728,7545
2026-07,LA,LA,SCL,IPC,Boeing,Wide,B787,B787-8,788,21,5691,13294176,7020
2026-07,LA,LA,SCL,IPC,Boeing,Wide,B787,B787-9,789,31,9300,21724800,10380
2026-07,LA,LA,SCL,IQQ,Airbus,Narrow,A320,A320,320,70,12164,11032748,10252
2026-07,LA,LA,SCL,IQQ,Airbus,Narrow,A320,A321,321,113,24602,22314014,16596
2026-07,LA,LA,SCL,JFK,Boeing,Wide,B787,B787-8,788,21,5691,29001336,13545
2026-07,LA,LA,SCL,JFK,Boeing,Wide,B787,B787-9,789,10,3000,15288000,6450
2026-07,LA,LA,SCL,LAX,Boeing,Wide,B787,B787-8,788,22,5962,33202378,15010
2026-07,LA,LA,SCL,LAX,Boeing,Wide,B787,B787-9,789,4,1200,6682800,2720
2026-07,LA,LA,SCL,LIM,Airbus,Narrow,A320,A320,320,115,19674,29983176,27132
2026-07,LA,LA,SCL,LIM,Airbus,Narrow,A320,A321,321,9,1932,2944368,2115
2026-07,LA,LA,SCL,LPB,Airbus,Narrow,A320,A320,320,9,1548,1815804,1611
2026-07,LA,LA,SCL,LSC,Airbus,Narrow,A320,A320,320,81,14016,3377856,5581
2026-07,LA,LA,SCL,LSC,Airbus,Narrow,A320,A321,321,54,11744,2830304,3719
2026-07,LA,LA,SCL,MAD,Boeing,Wide,B787,B787-8,788,5,1355,9006685,3875
2026-07,LA,LA,SCL,MAD,Boeing,Wide,B787,B787-9,789,57,17100,113663700,44175
2026-07,LA,LA,SCL,MDZ,Airbus,Narrow,A320,A320,320,53,9090,1108980,3471
2026-07,LA,LA,SCL,MEL,Boeing,Wide,B787,B787-9,789,25,7500,52755000,21875
2026-07,LA,LA,SCL,MHC,Airbus,Narrow,A320,A320,320,7,1230,784740,821
2026-07,LA,LA,SCL,MHC,Airbus,Narrow,A320,A321,321,11,2418,1542684,1287
2026-07,LA,LA,SCL,MIA,Boeing,Wide,B787,B787-8,788,23,6233,25661261,11980
2026-07,LA,LA,SCL,MIA,Boeing,Wide,B787,B787-9,789,26,7820,32194940,13535
2026-07,LA,LA,SCL,MVD,Airbus,Narrow,A320,A320,320,55,9478,8065778,7590
2026-07,LA,LA,SCL,MVD,Airbus,Narrow,A320,A321,321,7,1512,1286712,966
